Article number|EAN (European article number)|Manufacturers code / number|Manufacturer|Product Name|Description|Product Group|Price EUR|Delivery status|Product URL|Picture URL|Shipping
1129413306||BIZHUB362|Konica Minolta|Konica Minolta bizhub 362 MFP bis A3|Intelligente Funktionen, maximale Leistung: Der von Ihrem Fachmann top runderneuerte & gebrauchte Konica Minolta bizhub 362 mit einer Druck- und Kopiergeschwindigkeit von 36 Seiten pro Minute ist der ideale Pro-Partner für kleine und mittlere Teams und Abteilungen. Der leistungsstarke Emperon Controller des bizhub 362 sorgt für eine rasche Verarbeitung Ihrer Druckdaten und dank der Unterstützung von PCL 5e/6 und PostScript 3 ist der bizhub 362 mit allen gängigen Betriebssystemen kompatibel. Der Konica Minolta bihub 362 verfügt über eine außerordentlich schnelle und komfortable Scanfunktion und über den optionalen Dokumenteneinzug können mit dem bizhub 362 mehrseitige Originale mit bis zu 70 Seiten pro Minute vollautomatisch gescannt werden. Neben den Formaten A6 bis A3 verarbeitet der bizhub 362 eine große Auswahl an Papierqualitäten sowie Grammaturen von 50 bis 210 g/m². Dank eines Standardpapiervorrats von 1.150 Blatt (erweiterbar auf bis zu 3.650 Blatt) und der Möglichkeit, Papier und Toner während des Betriebs nachzufüllen, sind mit dem Konica Minolta bizhub 362 auch bei umfangreichen Jobs und größeren Druckvolumina keine Unterbrechungen erforderlich.|Kopiererhaus > Kopierer s/w|1580.00|4-7 Tage|http://www.kopiererhaus.de/konica-minolta-bizhub-362-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/1/1/1129413306_584271.jpg|75.00
1129700556||BIZHUB361|Konica Minolta|Konica Minolta bizhub 361 MFP bis A3|Einfach multifunktional und sicher kompatibel: Der von Ihrem Fachmann top generalüberholte & gebrauchte Konica Minolta bizhub 361 ist mit einer Produktionsgeschwindigkeit von 36 Seiten pro Minute ideal zur Bewältigung größerer Volumina geeignet, beispielsweise in der allgemeinen Verwaltung, in der Buchhaltung, im Personalwesen oder im Einkauf. Durch den niedrigen Tonerverbrauch werden mit dem bizhub 361 nicht nur Umwelt und Ressourcen geschont, sondern auch besonders niedrige laufende Kosten erzielt. Drucken, kopieren, faxen (optional nachrüstbar) und scannen: Der Konica Minolta bizhub 361 ist Ihr zuverlässiges Multitalent. Zudem ist der bizhub 361 durch beeindruckende Finishing-Optionen, vom Heften und Lochen bis zur gefalteten und mittig gehefteten Broschüre, auch bei der Endverarbeitung der Dokumente sehr vielseitig. Die Bedienung des bizhub 361 erfolgt einfach und intuitiv über ein großes LCD-Display mit Farb-Touchscreen. Der Konica Minolta bizhub 361 ist außerdem mit der neuesten Controller- und Sicherheitstechnologie sowie einer Vielzahl von Anwendungsprogrammen ausgestattet. So macht der bizhub 361 nicht zuletzt dank des innovativen InfoLine-Designs in jeder Büroumgebung eine gute Figur.|Kopiererhaus > Kopierer s/w|1199.00|4-7 Tage|http://www.kopiererhaus.de/konica-minolta-bizhub-361-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/1/1/1129700556_772050.jpg|75.00
1150001906||Q6998A |HP|HP 3-Fach Stapelfach - Q6998A|Ein effizientes Workflowfinishing: Das von Ihrem Profi aufbereitete & gebrauchte HP Q6998A 3-Fach Stapelfach mit Hefter und als Zubehör erhältlicher Ausgabebrücke bietet eine zusätzliche Ausgabekapazität von 1600 Blatt oder ein Multifunktionsausgabefach mit automatischer Hefteinrichtung (bis zu 50 Seiten) für die einfache, bequeme und effiziente Weiterverarbeitung von Dokumenten. Das bedienerfreundliche HP Q6998A 3-Fach Stapelfach stapelt (bis zu 1600 Blatt) und heftet (bis zu 50 Seiten) Ihre Druckausgabe automatisch und im Handumdrehen. Die Zuweisung der einzelnen Ablagefächer zu Einzelanwendern, Arbeitsgruppen oder Abteilungen erleichtert mit dem HP Q6998A 3-Fach Stapelfach die Auftragsunterscheidung und Sie können mit dem HP Q6998A einfach oder mehrfach geheftete Dokumente in professioneller Qualität produzieren. Das HP Q6998A hilft Ihnen Zeit zu sparen, Workflows zu verbessern und die Produktivität zu steigern.|Kopiererhaus > Toner & Zubehör|589.00|4-7 Tage|http://www.kopiererhaus.de/hp-3-fach-stapelfach-q6998a|https://www.kopiererhaus.de/media/catalog/product/h/p/hp_q6998a.jpg|75.00
1150037916||C4779A |HP|HP 3000 Blatt Ausgabefach - C4779A|Bequeme und zuverlässige Produktivität: Das vom Fachmann aufbereitete & gebrauchte HP Ausgabefach C4779A für 3000 Blatt als Top Zubehör für Ihren LaserJet ist bestens geeignet für Anwender in mittelgroßen und größeren Arbeitsgruppen und Abteilungen, welche ein breites Spektrum an Farb- und Schwarzweißdokumenten erstellen - etwa Berichte, Handbücher, Broschüren oder Verkaufs- und Marketingmaterialien. Mehrseitige Dokumente müssen mit dem HP Ausgabefach C4779A nicht mehr manuell sortiert werden, da das HP 3000-Blatt-Ausgabefach Druckaufträge automatisch getrennt ausgibt. Der Druckvorgang erfolgt mit dem HP C4779A unbeaufsichtigt und dank der Druckjobsortierung können mühelos fertige Dokumentsätze für die Endverarbeitung oder Zustellung produziert werden. Das HP Ausgabefach C4779A lässt sich einfach installieren und konfigurieren und unterstützt vielfältige Medienformate und Papiergewichte.|Kopiererhaus > Drucker|349.00|4-7 Tage|http://www.kopiererhaus.de/hp-3000-blatt-ausgabefach-c4779a|https://www.kopiererhaus.de/media/catalog/product/1/1/1150037916_381302.jpg|75.00
1150526796||C8084A |HP|HP 3000 Blatt Ausgabefach - C8084A|Vereinfachen Sie Ihre Auftragsabwicklung: Das fachmännisch aufbereitete & gebrauchte HP Ausgabefach C8084A für 3000 Blatt sorgt dafür, dass mehrseitige Dokumente nicht mehr manuell sortiert werden müssen, da das HP 3000 Blatt Ausgabefach C8084A Druckaufträge automatisch getrennt ausgibt. Mit dem HP C8084A Ausgabefach können große Dokumentenmengen nun schnell und bequem auf Nachfrage gedruckt und versetzt abgelegt werden. Büroanwender in mittleren und großen Betrieben mit hohem Druckaufkommen aus unterschiedlichen Büroanwendungen werden vom HP 3000 Blatt Ausgabefach C8084A nachhaltig profitieren.|Kopiererhaus > Toner & Zubehör|349.00|4-7 Tage|http://www.kopiererhaus.de/hp-3000-blatt-ausgabefach-c8084a|https://www.kopiererhaus.de/media/catalog/product/1/1/1150526796_769595.jpg|75.00
1150532816||C8085A |HP|HP C8085A Finisher / Ausgabefach 3.000 Blatt|Den Paperworkflow vereinfachen: Das von Ihrem Fachmann aufbereitete & gebrauchte HP Ausgabefach C8085A für 3000 Blatt wird Ihnen effizient helfen, einfach oder mehrfach geheftete Dokumente in professioneller Qualität zu produzieren. Die Hefteinrichtung des HP Ausgabefach C8085A bietet sechs unterschiedliche Heftungskonfigurationen zur Auswahl, sodass Sie die Heftklammern für jedes gedruckte Dokument optimal positionieren können. Zudem müssen mit dem HP C8085A Ausgabefach mehrseitige Dokumente nicht mehr manuell sortiert werden, da das HP 3000-Blatt-Ausgabefach Druckaufträge automatisch getrennt ausgibt. Somit ist das HP C8085A bestens geeignet für Büroanwender in mittleren und großen Betrieben sowie für den Kundenverkehr von Großunternehmen mit hohem Druckaufkommen aus unterschiedlichen Büroanwendungen.|Kopiererhaus > Toner & Zubehör|389.00|4-7 Tage|http://www.kopiererhaus.de/hp-c8085a-finisher-ausgabefach-3000-blatt|https://www.kopiererhaus.de/media/catalog/product/1/1/1150532816_820289.jpg|75.00
1230698096||19Z0314 |Lexmark|Lexmark W850N - 19Z0314 Laserdrucker für A3|Echtes Produktivitätspotenzial: Der professionell aufbereitete & gebrauchte Lexmark W850N A3 Laser, der mit einem leistungsfähigen Prozessor und großen Arbeitsspeicher ausgestattet ist, wickelt Ihre komplexen Druckjobs reibungslos ab. Mit dem Lexmark W850N verbessern Sie Ihre Produktivität mit Druckgeschwindigkeiten von bis zu 50 Seiten/Minute und einer Ausgabe der ersten Seite in nur 6 Sekunden beim Drucken von DINA4 Dokumenten. Mit dem Lexmark W850N erleben Sie eine beeindruckende Leistungssteigerungen mit dem 800- MHz-Prozessor und 256 MB Arbeitsspeicher, die standardmäßig integriert sind. Zudem Drucken Sie mit dem W850N hochwertige Business-Class-Dokumente mit 1.200 x 1.200 dpi Druckqualität und überzeugen Ihr Team mit Geschwindigkeit und Effizienz der Gigabit-Netzwerkkarte.|Kopiererhaus > Drucker|399.00|4-7 Tage|http://www.kopiererhaus.de/lexmark-w850n-19z0314-laserdrucker-fuer-a3|https://www.kopiererhaus.de/media/catalog/product/1/2/1230698096_116362.jpg|75.00
1230708021||19Z0315 |Lexmark|Lexmark W850DN - 19Z0315 bis A3|Absolute Zuverlässigkeit, einfache Bedienung: Der vom Fachmann aufbereitete & gebrauchte Lexmark W850DN bringt Ihnen und Ihrer Arbeitsgruppe wirkliches Produktivitätspotenzial durch einen der leistungsfähigsten Schwarzweiß-Laserdrucker von Lexmark mit Standard Duplex. Mit dem Lexmark W850DN erhalten Sie standardmäßig einen leistungsfähigen 800 MHz-Prozessor mit 256& MB RAM für Druckgeschwindigkeiten von 50& Seiten pro Minute bei nur 6& Sekunden bis zum Druck der ersten Seite und außerdem superschnelles Gigabit-Ethernet für top Netzwerkperformance. Der Lexmark W850DN ist von A bis Z auf die schwierigsten Aufgaben ausgelegt, angefangen von schwer bedruckbaren Medien bis hin zu Papierformaten von maximal A3. Zudem überzeugt der W850DN druch eine einfache Bedienung einschließlich einer Anzeige mit vier Zeilen und intuitiven bildlichen Darstellungen zur Orientierung der Benutzer.|Kopiererhaus > Drucker|980.00|4-7 Tage|http://www.kopiererhaus.de/lexmark-w850dn-19z0315-bis-a3|https://www.kopiererhaus.de/media/catalog/product/1/2/1230708021_969818.jpg|75.00
1233463381||16M1967|Lexmark|Lexmark X656DE MFP - 16M1967 - 4-in-1|Steigern Sie Ihre Workflow-Leistung: Der professionell runderneuerte & gebrauchte Lexmark X656DE überzeugt mit schnellem Drucken und Kopieren mit 53 Seiten/Minute, schnelles qualitativ hochwertiges Duplex-Scannen in Monochrom und Farbe und unterstützt druch die integrierte Festplatte fortschrittliche Funktionen wie On-Screen-Scanvoranzeigen. Zudem bietet der Lexmark X656DE einen bedienerfreundlichen, großen und anpassbarer Touchscreen für einfache One-Touch-Bedienung. Die integrierte Lösungsschnittstelle von Lexmark ermöglicht beim X656DE eine angepasste Konfiguration Ihrer Multifunktionslösung für einen effizienten Workflow.|Kopiererhaus > Drucker, Kopiererhaus > Kopierer s/w|599.00|4-7 Tage|http://www.kopiererhaus.de/lexmark-x656de-mfp-16m1967-4-in-1|https://www.kopiererhaus.de/media/catalog/product/1/2/1233463381_553937.jpg|75.00
1233906156||16M1310 |Lexmark|Lexmark X658DME MFP - 16M1310 - 4-in-1|Erstaunliche Leistung, vollkommene Flexibilität: Der von unseren Fachmännern runderneuerte & gebrauchte Lexmark X658DME bietet Ihnen die Vorteile eines Abteilungskopierers in einem kompakten, preisgünstigen DIN-A4-Gerät. Der Lexmark X658DME stellt alle Funktionen bereit, die Sie zur Optimierung Ihrer Arbeitsabläufe brauchen, inklusive hoher Outputgeschwindigkeiten, intelligenter Workflow-Funktionen, modernster Sicherheitsfunktionen und flexibler Papierhandhabung. Zudem ist der Lexmark X658DME mit den modernsten Sicherheitsfunktionen ausgestattet, um Ihre wertvollen Unternehmensdaten zu schützen. Mit dem umweltfreundlichen X658DME können Sie Papier sparen, den Stromverbrauch senken und weniger Druckkassetten verwenden. Darüber hinaus gewinnen Sie mit dem Lexmark X658DME wertvollen Platz in Ihrem Office und können tatsächlich weniger drucken, indem Sie die Menge an gedruckten, kopierten und als Papierdokumente verteilten Informationen reduzieren.|Kopiererhaus > Drucker, Kopiererhaus > Kopierer s/w|849.00|4-7 Tage|http://www.kopiererhaus.de/lexmark-x658dme-mfp-16m1310-4-in-1|https://www.kopiererhaus.de/media/catalog/product/1/2/1233906156_777889.jpg|75.00
1234068246||19Z0192 |Lexmark|Lexmark X864DE 3 MFP bis A3- 19Z0192 - 4-in-1|Leistungsfähige Informationsplattform: Der von unseren Profis runderneuerte & gebrauchte Lexmark X864DE 3 (mit optionaler Faxlösung) ist ein für Ihre anspruchsvollsten Dokumentenanforderungen konzipiertes Multifunktionsgerät, unterstützt Medienformate bis DIN A3 und bieten Druck- und Kopiergeschwindigkeiten von 55 Seiten pro Minute in DIN A4. Mit dem Lexmark X864DE 3 profitieren Sie von flexibler Papierhandhabung, fortschrittlichen optionalen Finishing-Optionen, modernsten Sicherheitsfunktionen und einer einfachen Bedienung über den anwenderfreundlichen farbigen e-Task-Touchscreen von Lexmark. Aber das Beste von allem ist, dass der X864DE 3 eine Lösungsschnittstelle bietet. Gewinnen Sie somit mit dem Lexmark X864DE 3 echte Dynamik durch Hinzufügen von Anwendungslösungen, die auf Ihre Art zu arbeiten zugeschnitten sind.|Kopiererhaus > Drucker, Kopiererhaus > Kopierer s/w|1790.00|4-7 Tage|http://www.kopiererhaus.de/lexmark-x864de-3-mfp-bis-a3-19z0192-4-in-1|https://www.kopiererhaus.de/media/catalog/product/1/2/1234068246_245620.jpg|75.00
1235050356||TASKALFA250CI|Kyocera|Kyocera TASKalfa 250ci MFP bis A3|Der Kyocera TASKalfa 250CI ist ein Digitalkopierer.|Kopiererhaus > Farbkopierer|790.00|4-7 Tage|http://www.kopiererhaus.de/kyocera-taskalfa-250ci-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/1/2/1235050356_123342.jpg|75.00
1235129801||TASKALFA400CI|Kyocera|Kyocera TASKalfa 400CI MFP bis A3|Ihr multi Office Partner für noch mehr Farbrillianz: Der professionell runderneuerte & gebrauchte Kyocera TASKalfa 400CI bietet Multifunktionalität auf hohem Niveau. Als Drucker und Kopierer liefert der TASKalfa 400CI ein beeindruckendes Arbeitstempo und dank erweitertem Farbraum eine brillante Ausgabequalität. Für die Digitalisierung bietet der Kyocera TASKalfa 400CI komfortable Scanfunktionen und eine 160 GB Festplatte optimiert den Work- flow ihrer Dateien. Langlebige Komponenten sorgen beim 400CI für eine  hohe Verfügbarkeit. Der Kyocera TASKalfa 400CI überzeugt mit bis zu bis zu 40 Seiten A4 pro Minute in Farbe und s/w, mit eine Speicher von 2 GB plus einer 160 GB Festplatte, einer integrierten Duplex-Einheit für beidseitigen Druck und einem intuitiv bedienbaren Farb-Touch-Panel für professionelles Dokumentenmanagement.|Kopiererhaus > Drucker, Kopiererhaus > Farbkopierer|1280.00|4-7 Tage|http://www.kopiererhaus.de/kyocera-taskalfa-400ci-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/1/2/1235129801_508455.jpg|75.00
1266867501||CE502A|HP|HP Laserjet M4555 MFP - CE502A|Problemlose Verwaltung und erweiterte Sicherheitsfunktionen: Der professionell runderneuerte & gebrauchte HP Laserjet M4555 MFP eignet sich ideal für Unternehmen jeder Größe, die einen zuverlässigen Arbeitsgruppendrucker mit vielen verschiedenen Funktionen und marktführenden Management Lösungen zur Erhöhung der Produktivität, Kostensenkung und Verbesserung der Geschäftsergebnisse benötigen. Der HP Laserjet M4555 MFP überzeugt mit einer ernorm hohen Druck- und Kopiergeschwindigkeit von bis zu 52 Seiten A4 pro Minute, einer integrierten SSD und einer Papierkapazität von optional bis zu 2.100 Blatt für große Druckaufträge. Mit dem drehbaren Farbbedienfeld des HP Laserjet M4555 MFP können Sie Druckjobs voranzeigen, und über die Bildvorschau Anpassungen bei Scanjobs vornehmen. Zudem bietet der Enterprise M4555 die Option verschlüsselter E-Mails und PDFs zum sicheren Erstellen, Drucken, Scannen, und gemeinsamen Nutzen vertraulicher Geschäftsdaten.|Kopiererhaus > Kopierer s/w|999.00|4-7 Tage|http://www.kopiererhaus.de/hp-laserjet-m4555-mfp-ce502a|https://www.kopiererhaus.de/media/catalog/product/1/2/1266867501_573157.jpg|75.00
1267899981||CE503A|HP|HP Laserjet M4555f MFP - CE503A - 4-in-1|Noch mehr Sicherheit, Flexibilität und Leistungsstärke: Der vom Fachmann aufbereitete & gebrauchte HP Laserjet M4555f MFP zeichnet sich durch seine hohe Produktivität, hohe Sicherheitsstandards und zuverlässig hohe Leistung aus. Mit dem HP Laserjet M4555f MFP könnnen Sie mit bis zu 52 Seiten/Min. A4 drucken und kopieren. Zudem verfügt der M4555f über einen schnellen 800 MHz. Prozessor, einem großen Arbeitsspeicher von 1280 MB, Auto-Duplex, einem integrierten FAX und einer überzeugenden Papierkapazität von 1100 Blatt samt Unterschrank für Ihre extra großen Druckjobs. Für Sicherheit und Bedienkomfort sorgen beim HP Laserjet M4555f die verschlüsselte Hochleistungsfestplatte und das drehbare Farbbedienfeld, mit welchem Sie Ihre Druckjobs voranzeigen und über die Bildvorschau Anpassungen bei Scanjobs vornehmen können. Außerdem bietet der Laserjet M4555f MFP die Möglichkeit zur Verschlüsselung von E-Mails und PDFs zum sicheren Erstellen, Drucken, Scannen, und gemeinsamen Nutzen Ihrer vertraulichen Geschäftsdaten.|Kopiererhaus > Kopierer s/w|1699.00|4-7 Tage|http://www.kopiererhaus.de/hp-laserjet-m4555f-mfp-ce503a-4-in-1|https://www.kopiererhaus.de/media/catalog/product/1/2/1267899981_906743.jpg|75.00
1306518096||1102K53NL0|Kyocera|Kyocera TASKalfa 300i - 1102K53NL0 MFP bis A3|Hohes Tempo, hohe Flexibilität, höchster Bedienkomfort: Der von unseren Profis runderneuerte & gebrauchte Kyocera TASKalfa 300i ist so konzipiert, dass er Ihnen die tägliche Arbeit so einfach wie möglich macht und ist ein flexibler Office-Allrounder für A3-Formate, der hohe Produktivität mit höchstem Bedienkomfort verbindet. So haben Sie mit dem übersichtlichen und schwenkbaren 8,5" Farb-Touch-Panel beim Kyocera TASKalfa 300i jederzeit den vollen Überblick und schnellen Zugriff auf alle Funktionen. Über die integrierte USB-Host-Schnittstelle des TASKalfa 300i können Sie Daten ohne PC direkt vom USB-Stick drucken - und das wahlweise als PDF, JPEG, TIFF oder XML. Bei der täglichen Arbeit beeindruckt die TASKalfa 300i mit bis zu 30 Seiten pro Minute in A4 beim Drucken und Kopieren und mit bis zu 50 Seiten in A4 pro Minute beim Scannen. Im Dauerbetrieb ist mit dem Kyocera TASKalfa 300i  bei bis zu 2.200 Blatt Papierkapazität für beruhigende Reserven gesorgt. Dank langlebiger Komponenten und der hochwertigen Verarbeitung profitieren Sie dazu von außergewöhnlicher Zuverlässigkeit und Wirtschaftlichkeit.|Kopiererhaus > Kopierer s/w|1290.00|3-4 Tage|http://www.kopiererhaus.de/kyocera-taskalfa-300i-1102k53nl0-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/1/3/1306518096_571753.jpg|75.00
1316149831||MXC311|Sharp|Sharp MX-C311 MFP farbig|Kompakt im Design und top in der Benutzerfreundlichkeit: Der professionell runderneuerte & gebrauchte Sharp MX-C311 Farbkopierer nutzt die gleich smarten Features und Hochleistungstechnologie aus den erfolgreichen A3 Farbprodukten der MX-Serie. Der Focus der Produktentwicklung des Sharp MX-C311 lag eindeutig auf dem Gesichtspunkt der Produktivität: hohe Geschwindigkeit mit 31 Seiten in der Minute, 1.200 x 1.200 dpi Druckqualität, schnelle Scangeschwindigkeit bei 33 Originalen in der Minute, mächtige Verwaltungsfunktionen. Das große Farb-Display des Sharp MX-C311 bietet eine Bildvorschau und eine klar strukturierte Bedienung, so werden auch hochwertige Funktionen, zu einem Kinderspiel. Zusätzlich besticht der Sharp MX-C311 durch ihr platzsparendes und attraktives Design.|Kopiererhaus > Topseller, Kopiererhaus > Farbkopierer|699.00|4-7 Tage|http://www.kopiererhaus.de/sharp-mx-c311-mfp-farbig|https://www.kopiererhaus.de/media/catalog/product/1/3/1316149831_284438.jpg|75.00
1316953541||MX2300N|Sharp|Sharp MX-2300N MFP bis A3|Color4Office: Der vom Fachmann generalüberholte & gebrauchte Sharp MX-2300N Farbkopierer A3 bietet Ihnen alle erforderlichen Funktionen in einem Gerät - schwarz/weiß und Farbe. Mit dem Sharp MX-2300N machen Sie keine Abstriche bei der Geschwindigkeit, da dieses Gerät Bilder in hoher Qualität und mit professionellem Finishing bei Druckgeschwindigkeiten von 23 Seiten pro Minute erzeugt. Und das nicht nur in schwarz/weiß, sondern auch im Vollfarbdruck! Die integrierte Dokumentenverwaltung des Sharp MX-2300N, die gleichzeitig auf Ihrem PC und der im MX-2300N eingebauten Festplatte arbeitet, gewährleistet klare Kommunikation und effiziente Informationsweitergabe in Ihrem Büro und ermöglicht das Scannen und elektronische Senden von Daten.|Kopiererhaus > Sale, Kopiererhaus > Farbkopierer|680.00|4-7 Tage|http://www.kopiererhaus.de/sharp-mx-2300n|https://www.kopiererhaus.de/media/catalog/product/1/3/1316953541_775515.jpg|75.00
1317005971||MX2700N|Sharp|Sharp MX-2700N MFP bis A3|Hochproduktiv und anwenderfreundlich: Der professionell generalüberholte & gebrauchte Sharp MX-2700N Farbkopierer A3 wurde gezielt auf hohe Effizienz für den täglichen Einsatz überall im Büro entwickelt. Das führte zu einem besonders benutzerfreundlichen Design, so dass die Bedienung des Sharp MX-2700N allen Mitarbeitern im Büro leicht fällt. Ein großes und gut ablesbares Touchscreen-Panel beim MX-2700N macht es dem Benutzer leicht, die erweiterten Funktionen zu bedienen. Darüber hinaus erlaubt die Sharp Open Systems Architecture OSA des Sharp MX-2700N die Integration in server- gestützte Anwendungsumgebungen und Dokumentenworkflows bis hin zur Steuerung individueller Benutzerdialoge über den großen Bedienerbildschirm. So lassen sich beim MX-2700N Prozessabläufe beschleunigen und optimieren.|Kopiererhaus > Farbkopierer|950.00|4-7 Tage|http://www.kopiererhaus.de/sharp-mx-2700n-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/1/3/1317005971_386643.jpg|75.00
1319256796||MX2600N|Sharp|Sharp MX-2600N MFP bis A3|Effizienz für schnellere Arbeitsabläufe: Der von unseren Profis top generalüberholte & gebrauchte Sharp MX-2600N Farbkopierer A3 setzt einen neuen Standard für Hochleistungs-Multifunktionsfarbdrucker. Nehmen Sie zum Beispiel die Geschwindigkeit des MX-2600N. Mit einer Leistung von bis zu 26 Seiten pro Minute - ungeachtet, ob Sie in Farbe oder Schwarzweiß drucken - macht der Sharp MX-2600N selbst aus dem größten Auftrag eine einfache Aufgabe. Die Wartezeit verringert sich deutlich. Der Sharp MX-2600N verfügt über eine großzügige Papierkapazität, schnelle Scan-Geschwindigkeiten, eine große Farb-LCD-Anzeige mit praktischen Miniaturansichten, eine einschiebbare Tastatur, leistungsstarke Produktivitätstools, 80 GB Festplatte und eine beeindruckende Vielfalt an optionalen Erweiterungen: alles wurde mit Blick auf noch mehr Effektivität entwickelt.|Kopiererhaus > Farbkopierer|880.00|4-7 Tage|http://www.kopiererhaus.de/sharp-mx-2600n-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/1/3/1319256796_833282.jpg|75.00
1319266136||MX3100N|Sharp|Sharp MX-3100N MFP bis A3|Hochleistungsmultifunktionsdruck in Farbe: Der fachmännisch generalüberholte & gebrauchte Sharp MX-3100N Farbkopierer A3 produziert nicht nur Dokumente in echter 1200 x 1200 dpi-Auflösung, sondern erledigt dank seiner verlässlichen Drucktechnologie alle Druckaufgaben mit einer rasanten Geschwindigkeit von bis zu 31 oder 26 Seiten pro Minute - sogar in Farbe. Der leistungsstarke Prozessor des Sharp MX-3100N und eine 80 GB Festplatte werden spielend mit komplexen, grafikreichen Dateien fertig, und für die schnelle Bearbeitung von mehrseitigen Druckaufträgen gibt es beim MX-3100N hilfreiche Funktionen, wie z. B. eine Papierkapazität, die sich auf bis zu 5.600 Blatt ausweiten lässt sowie eine automatische doppelseitige Druck- und eine optimale Endverarbeitung.|Kopiererhaus > Topseller, Kopiererhaus > Farbkopierer|950.00|4-7 Tage|http://www.kopiererhaus.de/sharp-mx-3100n-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/1/3/1319266136_810718.jpg|75.00
1319270496||MX4100N|Sharp|Sharp MX-4100N MFP bis A3|Leistungssteigerung als Standard: Der fachmännisch generalüberholte & gebrauchte Sharp MX-4100N Farbkopierer A3 wurde mit Blick auf exzellente Bedienerfreundlichkeit und außergewöhnliche Performance entwickelt. Der MX-4100N produziert 41 Seiten pro Minute in SW oder Farbe und verfügt über professionelle Endverarbeitungsoptionen. Das große Farbdisplay des Sharp MX-4100N bietet eine Bildvorschau und eine klar strukturierte Bedienung, so werden auch hochwertige Funktionen, zu einem Kinderspiel. Die einschiebbare Tastatur des MX-4100N vereinfacht und beschleunigt die Dateneingabe. Der 100 Seiten Original-Wende-Einzug des Sharp MX-4100N scannt bei einer Geschwindigkeit von 50 Seiten pro Minute. Und damit nicht genug: dank seines bahnbrechenden Designs passt der MX-4100N in jedes moderne Büro.|Kopiererhaus > Farbkopierer|1100.00|4-7 Tage|http://www.kopiererhaus.de/sharp-mx-4100n-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/1/3/1319270496_350429.jpg|75.00
1378950145||1102H03NL0|Kyocera|Kyocera Mita KM-2560 - 1102H03NL0 MFP bis A3|Perfekte Dokumente mit Bravour: Der vom Profi generalüberholte & gebrauchte Kyocera Mita KM-2560 überzeugt durch vielseitigeTalente und universellen Einsatzmöglichkeiten. Serienmäßig ausgestattet mit allen wichtigen Funktionen sparen sie mit dem Kyocera Mita KM-2560 jede Menge Platz, Zeit und Kosten. Extrem bedienerfreundlich durch das neue, übersichtliche Farb-Touch-Panel-Display sowie die neue USBHost-Printing-Funktion - Daten können direkt vom USB-Stick gedruckt werden - macht der KM-2560 das Arbeiten in Teams oder Abteilungen ebenso angenehm wie effizient. Zusätzlich garantiert die neu entwickelte WiseCore-Technologie von KYOCERA maximale Power bei der Datenverarbeitung des Kyocera Mita KM-2560 durch die zentrale Steuerung aller Funktionen.|Kopiererhaus > Kopierer s/w|850.00|4-7 Tage|http://www.kopiererhaus.de/kyocera-mita-km-2560-1102h03nl0-mfp-bis-a3|https://www.kopiererhaus.de/media/catalog/product/1/3/1378950145_184442.jpg|75.00
1386853440||22Z0064|Lexmark|Lexmark X950DE MFP - 22Z0064 bis A3 4-in-1|Überzeugend hohe Farbqualität und Produktivität: Der fachmännisch aufbereitete & gebrauchte Lexmark X950DE hinterlässt einen bleibenden Eindruck bei Ihren Kunden und wickelt dank professioneller Outputqualität auf zahlreichen Medientypen mehr Druckjobs inhouse ab. Die fortschrittliche Technologie des Lexmark X950DE liefert Ihnen 1.200 x 1.200-Druckqualität für brillante Farben und gestochen scharfen Text bis A3, sowie eine PANTONE®-Kalibrierung für konsistente Farbtöne. Zudem verfügt der X950DE über eine Funktion zum Austausch von Farben (Named Color Replacement) für einen einfachen Farbabgleich, sowie der Lexmark Color-Care-Technologie zur Verwaltung des Farbverbrauchs und Kontrolle Ihrer Kosten. Dank der benutzerfreundlichen, intuitiven Navigation des großen Farbtouchscreens haben Sie beim Lexmark X950DE schnellen Zugriff auf die Funktionen, Verknüpfungen und Workflows, mit denen Sie am häufigsten arbeiten.|Kopiererhaus > Farbkopierer|1190.00|3-4 Tage|http://www.kopiererhaus.de/lexmark-x950de-mfp-22z0064-bis-a3-4-in-1|https://www.kopiererhaus.de/media/catalog/product/1/3/1386853440_412903.jpg|75.00
